employee_id,name,role,department,performance,experience,training_hours,salary,remote_share,team_size,manager_quality
E100699,Paul Kallert,DevOps Engineer,IT,157.5392111161556,7,40.01734356742451,33899.71792738387,0.593866122730204,13,4
E100700,Laila Steuer,Line Manager,IT,181.72226674590902,12,40.87153940382175,56940.6897567133,0.6413727820971646,12,5
E100701,Diethard Schmidt MBA.,Sales Lead,Sales,151.257928885261,1,64.89461081260694,25446.771078478137,0.40867579635608364,5,2
E100702,Prof. Gaby Christoph,Sales Representative,Sales,164.7302915766243,11,36.614200192610454,51963.7215076717,0.40052666049058844,13,3
E100703,Marie-Luise Dehmel-Gorlitz,Business Development Manager,Sales,186.4303964341847,9,55.79940107943447,46441.46203766393,0.7499859308255848,14,4
E100704,Ignatz Junitz-Hering,Business Development Manager,Sales,190.6036507259294,11,56.420242150449454,55308.68306048474,0.42760480572977083,10,4
E100705,Francesco Kraus,Recruiter,HR,155.89377470986256,10,47.536242852719845,51140.93644480478,0.394370683336972,4,4
E100706,Dipl.-Ing. Pierre Hethur B.Eng.,Key Account Manager,Sales,175.29466777261527,14,37.64873667450888,64725.585868058944,0.6527196468944887,13,5
E100707,Liane Ullrich,Line Manager,HR,164.74146228992893,15,26.385276638672707,56990.51419533693,0.5502897597343598,10,5
E100708,Francesco Söding,Sales Representative,Sales,187.35015727138384,16,44.779438773339066,65545.57194816641,0.8404154576049077,13,3
E100709,Martha Heinz,Line Manager,IT,151.61541614998518,1,50.18812079700944,32811.11608449416,0.7386056388178313,7,4
E100710,Meinolf Drubin,Software Engineer,IT,205.28657119196743,17,57.47687464282984,55823.54864964224,0.44024994877589546,4,5
E100711,Florentine Freudenberger MBA.,Software Engineer,IT,164.06311049323136,11,30.50042045753218,47406.91770738484,0.27374199786596,9,5
E100712,Marliese Drubin,Software Engineer,IT,192.77318697221438,18,37.56473610814733,65250.60983238916,0.4840452361147961,4,5
E100713,Gudrun Schmiedecke,Line Manager,IT,162.88587162168187,17,30.56135409577153,69561.46224945864,0.6790572680960335,8,1
E100714,Dr. Woldemar Eimer MBA.,Business Development Manager,Sales,182.74291839644405,16,33.66522007563078,64318.61528778557,0.47262395344177527,12,3
E100715,Henry Weinhold-auch Schlauchin,HR Specialist,HR,139.33138330019784,5,46.64387534235627,34162.49588059643,0.6437194914850719,5,2
E100716,Herma Tintzmann,Recruiter,HR,158.20562589566245,14,33.20695230634264,57298.4188597642,0.6658751712526362,11,2
E100717,Prof. Rita Stadelmann B.A.,HR Business Partner,HR,113.41650012114407,2,31.757288226829907,44089.03224396515,0.5890707551694307,5,2
E100718,Univ.Prof. Pietro Schenk B.Sc.,Sales Representative,Sales,156.9448350092599,5,47.969958637222746,40556.11667420429,0.5252159485077116,13,4
E100719,Katalin Tlustek B.Eng.,Line Manager,IT,158.14175542269774,2,44.50738790043547,32363.372124638023,0.5384232287949878,14,2
E100720,Valentin Rose,HR Manager,HR,135.19898056025363,0,43.50011197935174,32458.698203781103,0.35617090553816605,14,4
E100721,Anthony Rogge,Sales Lead,Sales,155.80129338533976,12,33.47112641800934,57816.96539790985,0.5262106594155974,5,4
E100722,Kazim Reising B.A.,Line Manager,Sales,176.56269321057425,20,52.930232782147016,67719.15826259971,0.21971063710209404,7,2
E100723,Ing. Slobodan Pölitz,Data Scientist,IT,171.60762439288374,13,40.14490197319791,58512.873871857184,0.8294835453664038,9,3
E100724,Berit Stiffel B.A.,Line Manager,IT,197.84937027028175,12,63.801901387547694,52355.552516645956,0.400682071393955,10,4
E100725,Frau Tanja Pergande MBA.,People Operations Lead,HR,132.84597019941432,3,41.611661694700445,39596.638009147195,0.7993358795817308,14,4
E100726,Henrik Eigenwillig,Sales Lead,Sales,138.667751388371,6,16.666521581528396,42848.46578985642,0.2722373169217509,13,5
E100727,Dipl.-Ing. Kunigunde Bohlander,Software Engineer,IT,140.66858864662223,9,16.22124465223131,50409.83913526446,0.3511375819026557,9,5
E100728,Mariechen Jäntsch B.Sc.,Key Account Manager,Sales,193.3989316403999,6,46.239499418454685,38204.08226916248,0.5287066099726977,11,5
E100729,Elisabeth Adler-Weinhage,Account Manager,Sales,189.33474814804933,20,53.004941523308055,65893.5680796357,0.46615649112358104,7,3
E100730,Klaas Briemer B.Sc.,Sales Representative,Sales,178.28794405918904,14,32.161718700761504,62727.486523296975,0.8779911743276533,12,5
E100731,Ing. Mechthilde Bolnbach,HR Specialist,HR,182.5078327106594,14,61.00978772777151,57603.01809307253,0.345168642678637,13,4
E100732,Volkhard Bohnbach,IT Project Lead,IT,178.46877911269985,3,56.62998936994103,37425.173710496805,0.29694174289839537,5,5
E100733,Frau Eva-Maria Lange B.A.,Data Scientist,IT,132.61422677733924,5,42.10546763441148,38468.0228645674,0.46704203652457754,8,1
E100734,Ramazan Segebahn-Vollbrecht,Business Development Manager,Sales,195.03611651025605,19,45.39453942356131,72493.63387006822,0.6744786027803656,7,5
E100735,Ing. Sylke Kranz,HR Manager,HR,153.61640873210393,4,48.94530217388517,34960.95009985171,0.49734897922813665,14,3
E100736,Stefani Kostolzin MBA.,Sales Representative,Sales,191.01523947883578,19,58.899948973205156,67321.99380049559,0.20668275415355006,6,4
E100737,Mirko Speer,People Operations Lead,HR,165.82832110095924,11,46.82135966745581,55929.96406351566,0.3379288456092202,14,1
E100738,Mato Keudel-Drubin,Software Engineer,IT,157.24216591939975,0,41.87931652271149,35864.83849582133,0.8128327790308086,4,4
E100739,Prof. Hans-Peter Rädel,Key Account Manager,Sales,156.2656084107343,7,46.72301197586649,41381.203544866585,0.598471621229388,9,2
E100740,Otto Hauffer-Adler,System Administrator,IT,147.285087205433,0,45.37360281449226,39798.41990977942,0.48517246599641817,7,3
E100741,George Mitschke,Sales Lead,Sales,152.42377573578668,4,49.24410187274994,39566.20846846808,0.46344263624759585,6,2
E100742,Prof. Halina Hein,System Administrator,IT,166.5413405469525,5,24.299767069204634,34785.35869095631,0.5700682225178201,14,5
E100743,Dipl.-Ing. Hajo Förster B.Eng.,DevOps Engineer,IT,195.31860571108157,20,43.15853449947455,71845.26024294984,0.31412430092008425,10,1
E100744,Waldemar van der Dussen B.Sc.,Account Manager,Sales,144.4948319360115,2,44.60440507579736,32085.00392758271,0.5381988115136136,11,2
E100745,Rouven Speer,HR Manager,HR,171.255065545563,14,39.27152832947828,60170.34243591588,0.13622622569508744,11,1
E100746,Prof. Ottilie Bachmann,Account Manager,Sales,139.7500935650421,4,47.841664442175585,37785.71876169831,0.3220700381035338,5,3
E100747,Dr. Antonios Ditschlerin B.Sc.,DevOps Engineer,IT,183.6894432374387,13,59.21167620569041,56371.36845095072,0.856290794099864,5,3
E100748,Lilo Steinberg B.Sc.,HR Business Partner,HR,153.30621203297179,17,41.3821713110444,59442.03311706927,0.28490297553200944,7,2
E100749,Univ.Prof. Anatol Kühnert MBA.,System Administrator,IT,181.97250525706602,15,46.9172108070769,64950.3061535818,0.024596755146818576,7,4
E100750,Prof. Elias Wende B.Sc.,Account Manager,Sales,142.28793964545477,5,56.06264760451553,34219.36316424484,0.11202346775893729,12,4
E100751,Janko Hoffmann-Heintze,HR Specialist,HR,151.67793555496175,13,41.615645059418554,50456.17552297503,0.18008700092590302,4,1
E100752,Leonie Scheuermann,System Administrator,IT,133.47204251247854,7,31.11536797641191,45836.80174573743,0.5675133432747259,3,3
E100753,Edeltrud Jacobi Jäckel,Key Account Manager,Sales,162.0160255548849,6,46.15778849087924,50014.22123588985,0.7255806056269313,10,2
E100754,Max Pölitz-Hartung,Sales Representative,Sales,131.94142690106972,7,17.98333863201924,42237.034514677965,0.418043955317724,5,5
E100755,Ing. Emmy Bolander,Software Engineer,IT,156.05119429251664,12,17.0163296203732,57504.86161351983,0.6200190053362348,3,4
E100756,Univ.Prof. Milan Loos,Software Engineer,IT,141.77589210541885,5,43.33012047116258,45366.700884317725,0.2608512917045891,3,4
E100757,Frau Yvette Kaul MBA.,DevOps Engineer,IT,176.8213008875397,17,16.550296169181337,68073.42218647034,0.7494814094945307,13,3
E100758,Marzena Lindau,HR Business Partner,HR,123.71177496275259,1,26.848322575718093,30443.958554131594,0.6544664327826456,4,3
E100759,Dr. Fatma Kohl,System Administrator,IT,149.04414040462552,7,36.199014364896776,38544.766414029626,0.4831139742351214,8,2
E100760,Prof. Hugo Hendriks,Business Development Manager,Sales,155.27821601225344,10,32.78583650254113,38962.262171643226,0.22662152471305352,8,1
E100761,Ing. Stavros Trommler B.A.,Sales Lead,Sales,129.4665571376186,0,38.521934964528825,28685.797502688034,0.44045235562696433,5,3
E100762,Traudel Bohlander MBA.,Account Manager,Sales,163.98310756986072,5,51.12870140768497,45890.43684281087,0.24371985943194616,14,3
E100763,Prof. Katarzyna Eimer,System Administrator,IT,175.61816692453513,15,42.38480811363931,54379.17007619033,0.7343827836892193,6,3
E100764,Ekaterina Hermighausen-Haase,Account Manager,Sales,175.03209769637326,19,31.60679598220541,71501.04923759383,0.48077204285680347,14,4
E100765,Maren Budig,Line Manager,IT,183.57977595974253,11,53.54441072784276,47249.23734974064,0.7125463567354757,4,5
E100766,Siegried Koch II B.Sc.,IT Project Lead,IT,131.02697425030314,10,25.711427634558092,50530.36288193419,0.14071030764981624,4,4
E100767,Andrej Heuser MBA.,HR Specialist,HR,142.41071270649573,9,42.218835087721,51538.95807077509,0.7450175262849615,9,3
E100768,Süleyman Briemer,Business Development Manager,Sales,128.499093690367,2,24.599140249882957,30702.52281580786,0.6241004969016885,3,5
E100769,Roman Wesack B.A.,Recruiter,HR,166.17574393311247,12,42.52317905730539,54852.42340348457,0.6260288094821503,9,4
E100770,Dr. Stefani Kade B.Eng.,Business Development Manager,Sales,145.06090108548423,2,36.81372596107403,31924.543316373358,0.3030379843674683,14,3
E100771,Ehrenfried Grein Groth,HR Specialist,HR,184.83622726364666,14,50.82237911526368,61525.74329469088,0.5181455530298009,14,4
E100772,Peter Wende,Sales Representative,Sales,149.2957343702353,15,47.2068947119423,61176.585842423185,0.5395786154552759,3,2
E100773,Dr. Mary Schleich B.A.,Key Account Manager,Sales,155.55101752629795,12,34.12860668008337,54282.53837214634,0.6657636331425912,8,3
E100774,Traudl Henck-Rohleder,Software Engineer,IT,164.5059022009148,16,32.21060359183759,69791.74980070989,0.31167048039767287,5,3
E100775,Peggy Holzapfel,Key Account Manager,Sales,133.13531345508372,2,36.849032669678905,37311.53071184151,0.28650386487083884,10,2
E100776,Irmtraud Reinhardt-Seip,Sales Representative,Sales,205.24558450755103,19,58.755714600343396,64548.240669368555,0.23325573610465025,8,3
E100777,Franca Heß,IT Project Lead,IT,174.655817086221,10,56.19068481108081,49570.68049601119,0.20143866629050117,13,3
E100778,Juliana Oestrovsky,IT Project Lead,IT,173.33075415595425,20,30.317318146313493,69620.5060746017,0.2100406186158233,4,5
E100779,Arzu Ullmann MBA.,Data Scientist,IT,179.90835485640963,18,48.002253380013485,66401.59786312607,0.5266896671221223,10,4
E100780,Traudel Haase,DevOps Engineer,IT,152.3149107944954,10,22.685685711027343,62622.54638303747,0.5459428375092596,7,4
E100781,Frauke Lehmann,Software Engineer,IT,165.89907383250792,15,35.52657538942635,61854.25946355498,0.25197638011859136,10,3
E100782,Karl-Otto Hartung,Sales Representative,Sales,173.00699323986657,20,30.724356471375415,59820.48714947612,0.5476167803236697,10,2
E100783,Alan Heß-Röhrdanz,Account Manager,Sales,138.31136789161238,2,50.69279457572441,31286.005141415175,0.5993072078310625,8,3
E100784,Ing. Carmen Gunpf,Business Development Manager,Sales,135.05377430119793,5,27.092824802115878,30338.139562520955,0.7561273920458608,4,5
E100785,Dunja Kramer,Line Manager,HR,159.6586453458476,13,44.29350235422472,54351.0087147708,0.12526124389546547,10,1
E100786,Dipl.-Ing. Karl Heinz Sölzer B.Eng.,Line Manager,IT,196.60392385898268,17,40.00710121565964,54063.44885136786,0.5549122508161544,13,3
E100787,Olivia Niemeier,System Administrator,IT,192.06046321893433,16,38.245511702704896,57642.04764465786,0.6066296020192908,8,5
E100788,Dipl.-Ing. Christa Wagner B.Eng.,System Administrator,IT,125.14994778395102,3,56.71582950744398,28396.3923518294,0.5773399310186339,8,2
E100789,Dr. Osman Ritter,People Operations Lead,HR,171.85201680855505,14,57.59697192334311,59920.80088983739,0.3274905316056035,10,4
E100790,Dr. Traute Riehl B.Sc.,Sales Representative,Sales,153.27036768034574,10,38.55607181547029,50002.696813144394,0.22809921378453746,3,3
E100791,Siegfried Bruder,Line Manager,IT,128.59534336186468,2,36.54083699400006,35514.81153749365,0.2004958445228438,4,4
E100792,Ralf-Peter Albers,IT Project Lead,IT,114.777354720346,2,24.93126681196833,33477.24305715737,0.7011667067986052,14,4
E100793,Dr. Sibille Schuchhardt,IT Project Lead,IT,193.7160859214914,15,39.9574101276079,53028.51124897791,0.20298755341932154,14,3
E100794,Herr Nikolaus Flantz B.Sc.,Sales Representative,Sales,169.80834720530606,4,59.533032557459904,40567.60684627367,0.19561253727186892,11,2
E100795,Janos Meyer B.Eng.,Recruiter,HR,191.30175023362506,20,38.71264660472077,79611.12280134726,0.517430887996522,13,4
E100796,Linus Schweitzer,HR Business Partner,HR,156.49515949964515,9,47.2875928314378,50046.06289303274,0.1252258181776952,14,3
E100797,Univ.Prof. Janine Bachmann B.Sc.,Line Manager,IT,189.77901827764808,18,26.025026760807357,63870.37700341217,0.7801979241209691,10,5
E100798,Frau Albina Radisch,Data Scientist,IT,148.16632995801243,3,35.652250702663984,28859.664119472774,0.37984771368250436,14,5
E100799,Kathleen Hörle,Recruiter,HR,165.28935241307738,18,44.62465305802651,61459.665146200176,0.7993292008367224,9,2
E100800,Jan-Peter Thanel,Line Manager,IT,161.79817162212677,10,41.058623980480526,52265.19828286029,0.3790373937413587,9,4
E100801,Dr. Ayten Dietz,Sales Representative,Sales,158.15150176523625,1,48.246673344105616,37365.59013399688,0.4825463887519384,7,3
E100802,Ernst-Otto Gröttner-Scholl,Data Scientist,IT,147.16720295934175,9,33.973281154413364,49304.33087360988,0.6025184421784044,4,5
E100803,Rosi Klapp,Software Engineer,IT,172.05455406400222,10,22.500114511763346,53999.436448529916,0.8230110791308471,13,4
E100804,Rena Kruschwitz,System Administrator,IT,202.43502735002647,19,51.2209023032227,71538.39122013621,0.3739083287520472,8,4
E100805,Hans-Günter Lachmann,Line Manager,IT,175.5530942858762,15,30.638507107290916,62532.67195692959,0.29946381355000923,12,5
E100806,Käte Henk B.A.,Recruiter,HR,167.43923942698126,18,45.06604027501984,62707.63202369372,0.254783476862509,5,2
E100807,Maritta Butte,HR Manager,HR,145.15705328853926,10,44.50856866488415,50869.61755987576,0.5604923974106586,6,1
E100808,Bayram Lachmann,DevOps Engineer,IT,176.62230025806855,13,23.362468049680082,51758.11098058931,0.6978645948149773,12,4
E100809,Gülsen Rohleder-Mülichen,Line Manager,Sales,148.04753191466236,1,50.491254172400254,32087.144764790508,0.6830582389685201,14,2
E100810,Marcel Anders,People Operations Lead,HR,125.07702547056746,4,34.33432805471031,39654.31765533456,0.7710487943055894,13,3
E100811,Herr Jakob Lübs,HR Manager,HR,142.649069414457,4,40.55054621986962,46393.919036934276,0.7645063378968925,4,5
E100812,Käthe Dehmel,Sales Representative,Sales,186.1563538986279,18,36.41817436034444,59451.34012816184,0.35317854398024856,4,3
E100813,Erdogan Hahn,Line Manager,HR,211.531940323442,20,56.22591502232909,72407.53815495652,0.03564403338285515,14,3
E100814,Ing. Angelika Bruder B.Eng.,People Operations Lead,HR,176.75331059749254,11,53.434902081840626,59406.18295811798,0.39974725585984816,10,3
E100815,Dietrich Jopich,DevOps Engineer,IT,168.2306828602536,17,21.87665416229278,67794.23882919399,0.72676435654306,10,2
E100816,Wolf-Rüdiger Hänel,System Administrator,IT,175.41068194363507,3,62.58827121908189,40164.7272141252,0.26592175883538904,12,3
E100817,Phillip Trub-Kruschwitz,Sales Representative,Sales,190.43509860412942,16,33.21693267484804,64938.47450933906,0.6951156599864621,8,5
E100818,Georgios Fröhlich,Key Account Manager,Sales,180.99742078858003,9,61.024366769818386,54491.672448877085,0.5013684301458682,7,4
E100819,Prof. Sergei Krebs B.Eng.,Sales Representative,Sales,160.5360310345297,19,37.43790427860016,62562.60915943816,0.5105561429552942,10,1
E100820,Notburga Warmer-Etzold,People Operations Lead,HR,120.12813840330107,5,36.59083293908065,33070.36667014877,0.7029665140645001,6,2
E100821,James Weinhage,Sales Lead,Sales,168.65948685297354,13,37.526722669221776,55968.32929767372,0.3782912123897213,13,4
E100822,Anka Dippel,Sales Representative,Sales,144.62530577677384,10,35.9921035502051,39194.189482141446,0.7932023226265729,6,4
E100823,Dr. Serpil Bruder,Sales Representative,Sales,185.91028599778767,10,65.24396537823222,56153.22902089006,0.5950241257010784,7,4
E100824,Lisette Wilmsen,Software Engineer,IT,193.21200959956028,17,39.23636800679366,70103.5759774772,0.8886199982234227,3,3
E100825,Xenia Wohlgemut-Junken,HR Business Partner,HR,162.95729589820073,17,36.977035674613106,61833.24722457737,0.5194796128091727,3,5
E100826,Manfred Heydrich,Account Manager,Sales,157.86841433298486,10,40.77010757492944,48146.147016697454,0.38632926418050334,4,3
E100827,Jasmin Heidrich B.Eng.,Sales Lead,Sales,172.830014679124,20,30.32664803075295,69638.26262424665,0.7707377909922448,10,4
E100828,Ida Gotthard-Stiffel,DevOps Engineer,IT,169.95932701532135,11,55.97120534290251,52260.103252198096,0.5394764819578157,9,4
E100829,Anni Wirth-Schönland,DevOps Engineer,IT,134.681384864223,4,25.289191643068687,38635.869595971424,0.17311110461277893,12,3
E100830,Reni Hentschel,Business Development Manager,Sales,179.5584504427389,8,33.859913929285945,48791.160534391514,0.8873316004652045,11,5
E100831,Athanasios Heuser,Software Engineer,IT,163.61272627572475,8,49.36660309846792,45136.86823495761,0.56101958861695,7,3
E100832,Hans-Hermann Trub-Ziegert,Line Manager,Sales,149.77075676249345,9,40.42352130767432,52715.966517388966,0.8319911167733953,4,2
E100833,Paulo Krebs-Junck,Key Account Manager,Sales,200.12058562335068,18,45.49215182500046,68229.73888562652,0.5678833393672659,9,4
E100834,Ayten Conradi,IT Project Lead,IT,151.0003903331961,0,55.331641166854304,26965.182770636824,0.28755606234836906,10,4
E100835,Wieland Jäntsch,IT Project Lead,IT,199.9031340996938,6,50.0380154833248,48675.56333902049,0.6117827193497222,14,5
E100836,Gordana Wesack B.Eng.,HR Manager,HR,122.738707457008,3,41.374763451411454,29208.715069387566,0.6798056042046278,9,3
E100837,Celal Christoph,Sales Representative,Sales,167.16632596831926,0,60.89342649851798,29539.170945892616,0.32192870743694574,9,3
E100838,Dipl.-Ing. Helmut Roht,Software Engineer,IT,190.367307891731,14,33.71663851203767,62834.58700537734,0.4171790092069757,14,5
E100839,Frau Alina Cichorius,Software Engineer,IT,120.06592333624818,7,38.99690359007447,40384.63447543928,0.5097966675474738,7,1
E100840,Kreszentia Davids,Business Development Manager,Sales,156.21128836151698,11,39.69559668497234,53547.77823383576,0.8372714596606408,4,4
E100841,Solveig Krause,Software Engineer,IT,166.01441022402292,17,38.975782339830204,66716.69798499523,0.12442196107904875,8,3
E100842,Fritz Lehmann,Sales Lead,Sales,169.39769584171313,14,29.307893430388397,53697.380660093804,0.5033259408250222,6,4
E100843,Pia Caspar-van der Dussen,Line Manager,HR,145.38292243912963,16,24.163501748395017,61637.61140202983,0.7255578081815728,12,1
E100844,Prof. Johann Geisler MBA.,Key Account Manager,Sales,146.75990839859722,13,44.17201574379194,55217.48084895395,0.20285946748894795,4,3
E100845,Dr. Franz Jacobi Jäckel,Data Scientist,IT,193.52777856732598,13,33.665262144493425,53241.31074083853,0.9928438605751387,14,5
E100846,Jeanette Fiebig,Sales Representative,Sales,197.62726517429806,17,59.0780878898128,75508.37426025387,0.7582772840294222,11,3
E100847,Denis Lübs,HR Manager,HR,158.26917492586662,19,39.2745767676476,64184.46823277262,0.21302079361804133,9,4
E100848,Hilde Jacob,IT Project Lead,IT,206.42420935314874,17,37.4851074250851,69024.65147033942,0.4980864193752264,8,5
E100849,Frau Grazyna Hermann B.A.,Software Engineer,IT,204.58596483601005,15,50.943397864026544,58035.99491559429,0.32387548265320837,14,5
E100850,Prof. Lucia Gunpf MBA.,Sales Representative,Sales,139.81977911453848,0,44.02192637447722,24566.819055573593,0.36048424997442197,7,5
E100851,Cengiz Jähn,Line Manager,IT,158.20477647506073,10,38.24482572212951,50514.071215775344,0.526314457747833,5,4
E100852,Willi Kroker,Business Development Manager,Sales,162.65527232836442,14,33.59268252235557,61245.46692193751,0.08542327698856034,14,2
E100853,Sibilla Scholl,HR Manager,HR,169.9658659520623,11,76.57701803999075,56602.5478753284,0.09805839178078748,12,1
E100854,Romy Jüttner-Mans,Key Account Manager,Sales,169.700163438921,7,43.617857622617386,51811.32555327535,0.5358570698203649,12,2
E100855,Hulda Siering,Sales Lead,Sales,185.7908408919003,19,50.84429577384396,82726.2314496755,0.4618789576824755,6,2
E100856,Gerald Jungfer-Schleich,Sales Lead,Sales,133.84021307187416,5,29.770544797665046,41252.571018777984,0.5372696830101475,5,3
E100857,Igor Johann B.A.,Data Scientist,IT,123.77268089053403,2,34.22014613576325,30684.53913087306,0.5469976470908494,14,3
E100858,Wiltrud Juncken-Hornich,DevOps Engineer,IT,164.62571926916524,12,61.12345888290288,56264.37163397446,0.3048059684898119,13,1
E100859,Prof. Rabea Henk B.Eng.,Account Manager,Sales,168.59048872247442,12,53.96930939355635,52668.93524796754,0.6224865864983735,10,1
E100860,Ester Zimmer-Kreusel,System Administrator,IT,158.01541390415045,1,44.57622103733283,36629.83064926115,0.5880650172475124,5,5
E100861,Beatrix Rose,IT Project Lead,IT,164.7014388638419,4,36.184291082029766,31514.178518171393,0.9449036618352139,9,4
E100862,Knut Ritter B.A.,Line Manager,IT,198.50500390919296,16,37.65964228043424,73841.67271200218,0.3986686886118556,9,4
E100863,Willy Vogt,Data Scientist,IT,151.41774301960797,5,33.23889264743871,44280.240473877566,0.3107942891399524,9,5
E100864,Veronique Trommler B.A.,IT Project Lead,IT,122.464885834571,1,28.43150669861359,23579.979911019174,0.6764616809091344,9,2
E100865,Renate Hornich B.Sc.,IT Project Lead,IT,156.64660633892942,3,49.23844184261014,32454.85548842514,0.5417168596148284,4,5
E100866,Univ.Prof. Jessika Etzold,Sales Lead,Sales,191.08718208819238,10,45.388312227920586,54080.40522056969,0.3321583618215081,12,3
E100867,Eileen Herrmann,Business Development Manager,Sales,160.3902057509045,7,47.36078816342273,49881.72028085728,0.5548374915832979,5,2
E100868,Oliver Löchel-Zobel,HR Specialist,HR,150.76817345670992,11,36.63102012037736,45638.81186384019,0.6515598803469559,12,3
E100869,Annelene Meister-Scheuermann,HR Business Partner,HR,153.74146835741715,7,42.556389751331636,47565.12925216474,0.5347321642238378,11,4
E100870,Prof. Heidrun Reinhardt MBA.,Sales Representative,Sales,160.13118456833266,10,35.67956235025866,40263.30063669039,0.6178752429576875,5,3
E100871,Rigo Klingelhöfer,Account Manager,Sales,178.86001173843286,19,32.72691937229693,67553.32067264477,0.3419576115576123,4,4
E100872,Bert Wilmsen,Data Scientist,IT,184.82338103184713,7,56.67062436142176,49560.234210516035,0.6992798994319828,11,3
E100873,Univ.Prof. Mehmet Klapp B.A.,IT Project Lead,IT,137.74202813094007,7,41.215072968407426,41242.4213494851,0.6182473619367176,12,3
E100874,Karl-Otto Seidel,Line Manager,Sales,180.46002185937485,16,45.0745433828654,54465.38850430993,0.23210442404743709,11,1
E100875,Wilma Weller-Kabus,Sales Lead,Sales,175.40243663727014,19,48.35754013857501,68731.07398188779,0.6458539166758714,6,2
E100876,Frau Änne Dippel,System Administrator,IT,209.1236848852081,19,41.34040886233024,64976.40566682261,0.3753947718236435,14,3
E100877,Doris Pergande,Data Scientist,IT,216.76647852426893,15,42.406327440251545,63147.79183032918,0.978080259829461,11,5
E100878,Dipl.-Ing. Hans-Günther Krein MBA.,Sales Lead,Sales,148.3126681026995,13,29.133748230462928,51573.3678389097,0.41266624338531455,5,1
E100879,Hagen Barth-Nette,Sales Representative,Sales,166.48874340938144,10,31.038849715634147,46136.8155517345,0.27334526487238886,9,3
E100880,Gebhard Liebelt,Sales Representative,Sales,154.90320994597346,6,30.521852448715535,31894.988395618784,0.36280839576720186,9,3
E100881,Bogdan Vollbrecht,DevOps Engineer,IT,201.97796764931047,15,46.05458416820535,60849.72355525741,0.5261717367302099,13,5
E100882,Halil Jockel-Karz,Account Manager,Sales,198.6563012809781,12,40.70890652822065,53195.47530861701,0.4163824527857762,10,5
E100883,Raisa Haering MBA.,Sales Representative,Sales,168.7387273668669,14,31.03968436234412,52058.07664629965,0.6357660908498284,12,4
E100884,Ivanka Dietz,Software Engineer,IT,184.65394116547913,15,45.80098841635207,60968.99356883546,0.24035972104333003,6,5
E100885,Miriam Textor MBA.,Sales Representative,Sales,200.8563081943032,20,45.43456460954106,75135.35150322069,0.28527037865483734,5,4
E100886,Anne-Marie Jacob,Line Manager,IT,153.59207279989005,8,33.050340087006354,44922.16028290525,0.5197917276715849,5,5
E100887,Roy Tröst,Account Manager,Sales,151.70478119894437,2,39.72172455370726,35340.83474910987,0.18854152500612664,14,4
E100888,Aleksandar Karz,Account Manager,Sales,180.9076376702884,18,45.47141675060477,67366.55624792582,0.7295684008461112,7,1
E100889,Mike Gehringer,Sales Representative,Sales,181.1003054207675,19,31.416446458805765,61978.350864105196,0.3158530493799565,13,3
E100890,Prof. Dieter Rohleder B.A.,IT Project Lead,IT,138.78188834849317,4,45.66226764895951,48282.92910353798,0.47770413534366973,3,4
E100891,Kristina Loos,Recruiter,HR,155.05383829924693,9,43.010236041635615,45645.75084938858,0.20671354615442444,12,2
E100892,Dörthe Lachmann B.A.,HR Specialist,HR,146.5640230275979,16,30.008002944989737,65280.58100930136,0.1639810719615591,5,2
E100893,Univ.Prof. Mattias Löwer,Sales Lead,Sales,179.81894683178223,14,42.19796734998102,61846.07638614525,0.8082748600773273,8,3
E100894,Alma Walter-Schmiedecke,Software Engineer,IT,170.27154683788078,7,43.656485866559045,43302.02436442124,0.40106537640438694,5,5
E100895,Helmuth Scheel MBA.,Sales Representative,Sales,175.35898752664306,14,33.73998873861201,61033.97512529817,0.27978205166652087,7,1
E100896,Adeline Tlustek-Hamann,Sales Representative,Sales,198.25576742983185,20,34.52716350133791,71229.09610908195,0.7167728176511831,11,4
E100897,Fredo Weller B.Sc.,HR Specialist,HR,145.50804886164917,13,29.9158006906881,48911.80121386297,0.9365631598037738,4,3
E100898,Roger Reising,Sales Representative,Sales,186.863203639751,19,35.51001030876106,66338.63649374955,0.4733598038591405,13,5
E100899,Ing. Gotthold Gunpf,Account Manager,Sales,161.16508078076728,6,39.879179895628525,38937.24548822969,0.6817446200428101,4,5
E100900,Beatrix Hesse MBA.,Key Account Manager,Sales,210.76808815224848,20,34.554778413056795,67691.27479326936,0.7549213635182207,14,4
E100901,Lilly Kraushaar,Sales Lead,Sales,139.57514679051178,11,25.151121017561128,45479.98411081681,0.6209520335739752,8,3
E100902,Liesbeth Drewes-Keudel,Sales Lead,Sales,185.20499554256892,16,33.11411975363373,67632.16858373015,0.41742351488797796,8,2
E100903,Sieglinde Mielcarek,DevOps Engineer,IT,185.91727148310702,16,35.82707893187998,70009.96327306707,0.8717328168022145,13,4
E100904,Univ.Prof. Nikolaos Huhn,Line Manager,IT,178.20526660279336,9,48.16838709632252,52890.01487999204,0.2966669544973752,13,5
E100905,Michael Eimer,Recruiter,HR,188.56905713503926,18,45.947649147769305,72352.64612073572,0.8217318422007563,10,4
E100906,Bernadette Henck,HR Specialist,HR,181.71073603460232,13,48.36221078875002,54276.82581495922,0.4240442979532924,14,4
E100907,Berit Gnatz,Sales Lead,Sales,164.92793173442598,10,32.60981103001032,46818.71582506982,0.40242350786683256,13,2
